longitude,latitude,housing_median_age,total_rooms,population,households,median_income
-119.82,36.76,41.0,1973.0,1107.0,375.0,1.8971
-118.31,34.08,26.0,1609.0,1868.0,497.0,2.7038
-119.76,36.77,38.0,3804.0,2142.0,816.0,2.1439
-121.9,39.59,20.0,1465.0,745.0,250.0,3.0625
-118.38,34.28,22.0,4428.0,3152.0,836.0,4.7932
-118.29,34.05,30.0,1417.0,1615.0,540.0,1.3867
-118.34,34.07,52.0,1621.0,588.0,272.0,6.2223
-122.08,37.64,23.0,1897.0,1109.0,418.0,3.142
-118.31,34.05,42.0,443.0,582.0,223.0,2.2937
-118.61,35.08,6.0,3660.0,1243.0,482.0,3.4911
-118.3,34.06,47.0,1390.0,2860.0,827.0,1.4680000000000002
-122.23,37.76,52.0,3011.0,1303.0,535.0,5.1039
-118.26,34.02,41.0,848.0,1428.0,313.0,1.5603
-118.29,34.01,30.0,1385.0,1730.0,472.0,1.0539
-122.19,37.76,45.0,995.0,630.0,237.0,1.925
-122.07,37.88,11.0,1077.0,590.0,264.0,3.5536
-121.92,37.47,26.0,2016.0,1105.0,357.0,6.0878
-119.92,36.77,18.0,1422.0,702.0,230.0,3.6204
-120.88,38.45,25.0,1374.0,657.0,288.0,2.5476
-118.52,34.26,21.0,8850.0,4717.0,1979.0,3.7816
-122.09,37.7,33.0,4413.0,2239.0,1051.0,2.9861
-118.43,34.24,35.0,1488.0,1112.0,288.0,4.4688
-121.51,39.97,22.0,1468.0,611.0,235.0,2.3036
-122.84,38.98,21.0,939.0,556.0,178.0,1.7196
-122.1,37.9,38.0,827.0,368.0,136.0,6.5095
-122.29,37.8,52.0,1027.0,492.0,147.0,2.6094
-118.31,34.05,35.0,2007.0,1513.0,554.0,2.1162
-122.24,37.81,52.0,1490.0,634.0,256.0,6.0302
-119.8,36.74,25.0,1717.0,1343.0,471.0,0.799
-118.45,34.18,33.0,2077.0,1021.0,450.0,3.6019
-120.78,38.72,19.0,4414.0,1865.0,699.0,3.6406
-120.88,38.58,8.0,3417.0,1703.0,623.0,4.0827
-118.33,34.02,45.0,1667.0,928.0,375.0,1.8783
-118.24,34.01,48.0,396.0,485.0,110.0,2.375
-121.96,37.99,2.0,3129.0,1606.0,698.0,2.9591
-119.56,36.08,37.0,766.0,639.0,190.0,1.6607
-122.18,37.75,43.0,1036.0,652.0,213.0,2.069
-121.96,38.02,35.0,2691.0,1409.0,505.0,3.016
-118.54,34.26,22.0,5303.0,2372.0,807.0,5.6912
-122.28,37.88,52.0,957.0,403.0,172.0,3.2344
-119.35,35.59,14.0,2719.0,1497.0,457.0,3.176
-118.3,34.08,36.0,1276.0,1502.0,450.0,2.1766
-119.85,36.82,16.0,1852.0,887.0,286.0,5.5405
-118.35,34.04,38.0,1626.0,1019.0,372.0,2.3687
-122.18,37.91,31.0,7200.0,2428.0,843.0,10.9405
-118.22,34.05,43.0,1153.0,1667.0,409.0,1.9402
-122.28,37.85,48.0,2063.0,1054.0,466.0,2.2625
-118.37,34.16,11.0,2901.0,1659.0,789.0,3.1106
-118.49,34.21,25.0,1131.0,746.0,420.0,1.3565
-122.26,37.84,50.0,2239.0,990.0,419.0,1.9911
-118.27,34.06,45.0,564.0,1172.0,319.0,1.494
-119.8,36.82,24.0,5377.0,2010.0,982.0,3.4542
-122.13,37.72,35.0,2183.0,976.0,392.0,3.8393
-119.25,35.76,36.0,2332.0,2175.0,610.0,1.6045
-121.06,38.7,9.0,13255.0,5001.0,1627.0,6.314
-122.1,37.66,36.0,1305.0,768.0,234.0,4.275
-122.27,37.82,43.0,1007.0,558.0,253.0,1.7348
-118.44,34.26,28.0,1077.0,1377.0,293.0,3.9167
-118.95,35.41,21.0,3999.0,1889.0,688.0,3.875
-118.19,34.06,32.0,555.0,748.0,163.0,1.9762
-121.07,38.66,22.0,1831.0,813.0,269.0,4.6394
-118.54,34.22,34.0,2193.0,1299.0,497.0,3.6187
-118.58,34.22,35.0,2560.0,1428.0,468.0,5.6345
-118.45,34.31,9.0,1739.0,820.0,323.0,4.0556
-122.01,37.95,8.0,3866.0,1555.0,513.0,6.0901
-118.21,34.06,52.0,470.0,434.0,123.0,2.095
-119.25,35.78,35.0,1927.0,1371.0,414.0,2.2981
-122.34,37.94,47.0,2313.0,947.0,430.0,3.942
-115.8,33.26,2.0,96.0,30.0,16.0,5.3374
-118.42,34.19,33.0,3353.0,2318.0,775.0,2.2589
-118.29,34.01,40.0,885.0,799.0,221.0,1.1667
-118.98,35.35,21.0,496.0,511.0,124.0,1.7614
-122.35,37.96,29.0,1899.0,1357.0,443.0,1.875
-115.59,32.85,20.0,1608.0,862.0,248.0,4.875
-122.2,37.9,36.0,2107.0,740.0,280.0,10.3416
-118.49,34.22,30.0,1756.0,899.0,288.0,5.0325
-118.42,34.25,37.0,1545.0,1909.0,352.0,3.6791
-120.77,38.38,15.0,4221.0,1737.0,743.0,2.3125
-120.56,38.09,34.0,2745.0,1150.0,491.0,2.3654
-122.51,39.3,19.0,1629.0,551.0,214.0,1.7463
-119.77,35.65,21.0,2403.0,1647.0,415.0,2.6066
-121.73,37.68,17.0,20354.0,8768.0,3293.0,5.4496
-118.45,34.27,35.0,1579.0,1012.0,265.0,5.1296
-122.18,37.88,36.0,542.0,231.0,121.0,4.9
-119.69,36.46,29.0,1702.0,914.0,280.0,2.8125
-119.78,36.83,18.0,4164.0,1817.0,681.0,4.2153
-119.07,35.27,25.0,3081.0,1830.0,591.0,2.5804
-115.41,32.99,29.0,1141.0,684.0,194.0,3.4038
-121.73,38.0,3.0,9217.0,3578.0,1272.0,5.0016
-118.28,33.99,52.0,1283.0,1363.0,329.0,2.5848
-119.69,36.8,31.0,2576.0,1306.0,418.0,3.2813
-119.98,38.93,28.0,1194.0,494.0,203.0,2.3281
-122.21,37.83,40.0,4991.0,1616.0,654.0,7.5544
-118.28,34.04,39.0,1155.0,1857.0,424.0,2.1696
-121.82,39.76,23.0,6010.0,2710.0,1149.0,3.0068
-118.58,34.23,35.0,1917.0,1019.0,340.0,4.8929
-122.25,37.82,52.0,1424.0,550.0,253.0,5.0917
-121.65,38.03,28.0,3144.0,1095.0,482.0,3.4402
-121.58,39.83,16.0,4591.0,1904.0,812.0,2.2419
-118.99,35.37,38.0,918.0,743.0,222.0,1.7292
-120.5,38.87,10.0,81.0,55.0,16.0,4.9583
-119.02,35.39,30.0,227.0,169.0,101.0,1.3527
-122.04,37.85,27.0,6039.0,2181.0,761.0,9.5862
-119.62,36.58,13.0,1788.0,1652.0,411.0,2.6858
-118.37,34.17,10.0,1431.0,1438.0,429.0,2.2756
-115.38,32.81,35.0,1263.0,950.0,241.0,1.8958
-118.3,34.05,34.0,1453.0,1987.0,589.0,2.096
-119.76,36.68,29.0,1243.0,836.0,277.0,1.8355
-118.94,35.38,26.0,4800.0,2365.0,743.0,3.7533
-122.28,37.9,49.0,3191.0,1148.0,507.0,6.3538
-118.27,34.01,43.0,1235.0,1745.0,372.0,2.0817
-118.29,34.08,25.0,2459.0,2635.0,763.0,2.4
-118.34,34.11,40.0,5485.0,2034.0,1133.0,3.6974
-119.08,35.35,20.0,892.0,331.0,135.0,7.1837
-121.82,38.0,30.0,3268.0,1714.0,565.0,4.4583
-119.71,36.81,9.0,1122.0,662.0,284.0,2.0536
-122.28,37.99,28.0,3801.0,1654.0,571.0,4.375
-122.28,37.87,52.0,1813.0,828.0,339.0,3.5625
-119.57,36.27,20.0,2673.0,1394.0,449.0,2.625
-118.52,34.18,42.0,1611.0,879.0,386.0,3.1923
-121.68,37.98,19.0,3388.0,1707.0,575.0,3.6411
-118.47,34.3,16.0,2495.0,2314.0,567.0,3.6736
-120.45,36.85,20.0,1519.0,1681.0,370.0,2.1759
-119.14,35.76,30.0,735.0,421.0,113.0,2.5625
-118.38,34.05,52.0,1241.0,526.0,214.0,4.4191
-122.09,37.65,27.0,2630.0,1414.0,634.0,2.8203
-122.07,37.99,28.0,3310.0,1811.0,597.0,4.5401
-120.25,38.55,15.0,4403.0,1103.0,433.0,3.0125
-118.49,34.19,23.0,2087.0,1809.0,553.0,3.1667
-121.93,38.01,9.0,2294.0,1142.0,365.0,5.3363
-118.31,34.0,52.0,2709.0,1751.0,613.0,2.1116
-119.81,36.81,33.0,3972.0,1324.0,561.0,5.4513
-124.17,41.76,20.0,2673.0,1282.0,514.0,2.4605
-122.03,37.91,29.0,5438.0,2310.0,890.0,5.0362
-122.32,37.95,36.0,1425.0,573.0,239.0,4.35
-120.96,41.12,29.0,779.0,364.0,123.0,2.5
-122.17,37.76,40.0,1685.0,949.0,342.0,1.8426
-119.25,35.78,27.0,1513.0,1346.0,323.0,2.7411
-119.84,36.85,8.0,3791.0,1424.0,475.0,10.5144
-118.3,34.09,36.0,2332.0,3155.0,927.0,2.2612
-121.94,37.73,22.0,6719.0,2843.0,994.0,6.1265
-122.01,37.56,6.0,3028.0,1531.0,736.0,4.4259
-118.25,34.02,35.0,1368.0,2239.0,461.0,1.913
-119.85,36.81,15.0,1743.0,1011.0,325.0,3.755
-123.76,41.03,24.0,2386.0,1058.0,414.0,2.0644
-119.76,36.81,19.0,4643.0,4638.0,1335.0,1.2716
-118.29,34.05,18.0,3585.0,5229.0,1534.0,1.847
-119.46,35.13,46.0,2745.0,1423.0,482.0,2.1955
-121.97,37.54,31.0,1949.0,986.0,322.0,4.6349
-122.25,37.86,52.0,1389.0,514.0,202.0,7.0897
-121.03,40.35,52.0,5486.0,1977.0,754.0,2.1833
-118.27,34.05,47.0,661.0,1406.0,307.0,1.3169
-118.33,34.03,33.0,2314.0,1714.0,582.0,1.7377
-118.51,34.23,36.0,3324.0,1190.0,423.0,7.2772
-121.6,39.68,15.0,1677.0,844.0,330.0,2.3958
-122.06,37.63,23.0,1939.0,841.0,364.0,3.3611
-122.25,37.86,52.0,1587.0,878.0,449.0,1.7652
-122.16,37.7,36.0,2239.0,1203.0,379.0,5.0043
-118.31,34.06,36.0,369.0,145.0,136.0,0.8804
-118.41,34.25,18.0,3447.0,3663.0,817.0,3.2284
-121.77,37.65,16.0,4290.0,1952.0,576.0,7.3588
-122.18,37.73,42.0,909.0,646.0,198.0,2.9063
-118.29,34.08,34.0,479.0,557.0,170.0,1.525
-122.2,37.82,39.0,3770.0,1265.0,500.0,6.3302
-118.44,34.27,35.0,777.0,1022.0,186.0,3.4
-124.1,40.95,17.0,1485.0,823.0,316.0,1.8993
-118.39,34.19,25.0,3794.0,2454.0,876.0,2.9982
-122.22,37.78,51.0,1637.0,1543.0,393.0,2.489
-122.18,37.75,45.0,990.0,901.0,260.0,2.1731
-118.34,34.03,48.0,1426.0,784.0,356.0,1.6581
-118.41,34.17,27.0,3277.0,1382.0,615.0,3.875
-118.39,34.19,41.0,2000.0,1439.0,461.0,3.0491
-119.46,36.91,12.0,2980.0,1184.0,429.0,3.9141
-122.09,37.64,36.0,1885.0,853.0,271.0,4.1141
-121.76,37.69,29.0,3433.0,1919.0,709.0,3.3841
-124.14,40.67,23.0,580.0,320.0,109.0,4.2054
-122.3,37.87,52.0,3123.0,1695.0,684.0,2.2208
-119.0,35.39,42.0,2839.0,1203.0,487.0,3.7708
-121.85,38.0,26.0,3364.0,1806.0,566.0,4.2647
-118.27,34.06,30.0,1771.0,2188.0,764.0,1.5885
-121.79,37.99,10.0,4156.0,1878.0,586.0,5.6506
-124.09,40.87,44.0,692.0,398.0,211.0,1.1576
-121.78,37.67,28.0,1773.0,804.0,269.0,4.8571
-121.97,37.51,25.0,3333.0,1671.0,504.0,5.4359
-122.26,37.84,52.0,950.0,467.0,198.0,3.9643
-118.42,34.28,29.0,1271.0,1338.0,266.0,4.125
-118.19,34.05,43.0,977.0,1084.0,259.0,2.7708
-119.72,36.8,16.0,2396.0,1338.0,518.0,2.1653
-119.55,36.37,26.0,1912.0,1002.0,311.0,3.0375
-122.18,37.78,33.0,142.0,575.0,47.0,3.875
-118.42,34.15,18.0,1880.0,681.0,333.0,4.3214
-118.34,34.07,52.0,2066.0,981.0,297.0,5.8632
-122.22,37.82,42.0,2991.0,1018.0,335.0,13.499
-122.28,37.86,49.0,2932.0,1361.0,608.0,1.9798
-122.27,37.78,52.0,1408.0,718.0,265.0,2.6806
-118.37,34.08,22.0,3008.0,1224.0,816.0,3.2149
-121.88,38.03,52.0,1225.0,725.0,231.0,2.0
-121.95,37.54,29.0,3517.0,1724.0,585.0,4.6641
-118.94,35.37,37.0,1667.0,971.0,335.0,2.875
-122.19,37.77,52.0,2329.0,1144.0,417.0,3.5114
-122.19,37.79,45.0,2718.0,1106.0,454.0,4.6563
-121.82,38.01,25.0,3018.0,1614.0,568.0,3.4722
-119.72,36.82,16.0,2627.0,1054.0,623.0,1.9483
-118.25,34.01,36.0,879.0,1034.0,236.0,1.2857
-119.8,36.68,31.0,2214.0,1326.0,416.0,2.1691
-118.37,34.17,42.0,600.0,377.0,181.0,2.4107
-122.18,37.78,50.0,1642.0,713.0,284.0,3.2984
-118.17,34.87,9.0,1507.0,761.0,278.0,3.0184
-122.14,37.68,35.0,2976.0,1424.0,538.0,4.267
-118.99,35.35,32.0,1293.0,1109.0,286.0,1.1786
-122.23,37.82,52.0,3242.0,1001.0,352.0,12.2138
-122.04,37.62,35.0,657.0,328.0,134.0,3.8125
-118.52,34.2,37.0,1795.0,1082.0,354.0,4.9102
-118.55,34.21,35.0,2592.0,1427.0,434.0,5.0623
-118.46,34.18,33.0,1791.0,844.0,397.0,4.5081
-118.52,34.17,20.0,17377.0,7450.0,4204.0,3.2154
-122.28,38.0,26.0,2335.0,980.0,417.0,3.4471
-122.04,37.61,36.0,1151.0,727.0,215.0,4.1719
-122.08,37.62,27.0,1826.0,1016.0,313.0,5.64
-118.58,34.24,26.0,3239.0,1529.0,590.0,3.2426
-122.18,37.81,37.0,1643.0,620.0,266.0,5.4446
-122.28,37.91,38.0,2501.0,805.0,329.0,6.5576
-118.54,34.3,22.0,4423.0,1995.0,582.0,8.2159
-119.77,36.81,25.0,1565.0,661.0,275.0,3.4279
-119.31,36.63,26.0,1874.0,1834.0,432.0,1.6486
-118.48,34.2,12.0,3831.0,2258.0,967.0,2.4375
-119.45,36.59,41.0,1749.0,1171.0,314.0,1.6875
-118.48,35.61,17.0,4002.0,1614.0,731.0,1.6236
-118.2,34.02,48.0,2230.0,2419.0,598.0,2.3944
-119.99,38.94,22.0,3119.0,786.0,351.0,3.0806
-119.81,36.75,52.0,1827.0,855.0,353.0,1.7636
-122.25,37.8,41.0,1471.0,1062.0,413.0,1.6121
-119.05,35.36,16.0,4507.0,2261.0,959.0,3.3261
-118.98,35.39,32.0,2620.0,2375.0,684.0,1.2618
-118.35,34.22,41.0,1560.0,1668.0,389.0,3.025
-122.7,39.14,13.0,532.0,214.0,62.0,3.3929
-115.37,32.82,30.0,1602.0,1130.0,335.0,3.5735
-118.98,35.39,29.0,607.0,476.0,143.0,1.1875
-118.26,34.09,51.0,1532.0,669.0,333.0,3.6434
-118.27,34.11,41.0,4138.0,1859.0,1030.0,2.978
-118.42,34.23,34.0,1531.0,1064.0,274.0,5.6687
-118.31,33.99,45.0,1489.0,791.0,316.0,2.2339
-124.15,40.88,33.0,2235.0,1165.0,441.0,1.725
-118.29,34.07,24.0,4021.0,3727.0,1529.0,1.7365
-122.03,37.87,21.0,3521.0,1396.0,467.0,8.2673
-118.22,34.11,36.0,2870.0,1371.0,565.0,5.2083
-122.18,37.77,52.0,1748.0,1029.0,366.0,2.0556
-122.31,37.92,38.0,1250.0,631.0,279.0,3.724
-118.33,34.1,45.0,1913.0,1552.0,611.0,2.0888
-118.53,34.23,32.0,4039.0,2675.0,941.0,3.0321
-118.32,34.09,28.0,2173.0,2548.0,763.0,1.879
-120.84,38.63,12.0,1313.0,731.0,232.0,5.7373
-122.08,37.62,17.0,2485.0,1139.0,550.0,2.6875
-118.27,34.25,35.0,779.0,371.0,150.0,4.6635
-122.35,37.94,47.0,1275.0,844.0,273.0,2.8967
-118.97,35.37,52.0,425.0,380.0,97.0,1.4125
-122.63,38.94,25.0,661.0,192.0,93.0,1.7566
-122.25,37.82,32.0,3809.0,1806.0,1022.0,2.6429
-122.04,37.88,32.0,3250.0,1230.0,557.0,4.6424
-122.33,37.94,45.0,1226.0,590.0,260.0,2.8833
-118.42,34.19,34.0,2622.0,1997.0,573.0,3.338
-119.16,34.95,14.0,4054.0,1581.0,579.0,3.0882
-118.38,34.22,20.0,1176.0,864.0,318.0,2.375
-122.02,37.89,29.0,6349.0,2450.0,778.0,7.5
-121.55,39.51,50.0,1050.0,485.0,260.0,1.1607
-121.94,37.53,33.0,2095.0,941.0,304.0,5.761
-121.89,37.67,19.0,2034.0,852.0,295.0,6.5285
-117.68,34.99,33.0,1589.0,853.0,272.0,4.2292
-122.09,37.91,18.0,9576.0,3486.0,1380.0,7.0895
-118.2,34.08,49.0,1320.0,1405.0,328.0,2.4375
-121.55,39.44,31.0,1434.0,811.0,289.0,1.7727
-119.22,35.68,16.0,2874.0,3078.0,651.0,1.8843
-118.3,34.1,36.0,2284.0,1964.0,839.0,1.9297
-124.14,40.78,35.0,2426.0,982.0,432.0,3.4219
-118.66,34.23,18.0,897.0,263.0,110.0,6.1288
-118.31,34.02,46.0,1976.0,1409.0,431.0,2.2981
-119.6,36.57,33.0,1923.0,1205.0,389.0,1.8333
-118.58,34.21,27.0,2209.0,1034.0,344.0,4.7125
-122.28,37.81,19.0,1207.0,721.0,207.0,1.1111
-122.04,37.99,32.0,1504.0,749.0,267.0,3.2
-122.2,37.78,50.0,1867.0,1128.0,378.0,2.5401
-122.23,37.77,52.0,769.0,612.0,183.0,2.57
-119.75,36.78,28.0,3257.0,1981.0,712.0,2.293
-122.11,37.68,37.0,1976.0,1197.0,465.0,2.5772
-119.82,36.83,16.0,2868.0,1016.0,379.0,6.1175
-118.46,34.26,36.0,1394.0,761.0,262.0,4.9485
-118.29,34.11,49.0,2850.0,1113.0,380.0,12.9591
-117.69,35.63,5.0,3151.0,1335.0,428.0,5.5773
-118.48,34.19,36.0,2058.0,1132.0,423.0,3.8833
-118.95,35.4,23.0,4483.0,2136.0,883.0,3.6875
-118.3,34.08,34.0,1562.0,1774.0,559.0,1.5685
-122.29,37.88,52.0,2159.0,824.0,388.0,3.8897
-119.53,36.61,33.0,587.0,730.0,162.0,1.5625
-121.93,37.72,26.0,2806.0,1453.0,444.0,4.9107
-118.94,35.39,13.0,3137.0,1318.0,397.0,7.7751
-122.65,38.92,30.0,70.0,20.0,13.0,4.125
-118.47,35.72,18.0,4754.0,1366.0,690.0,2.0694
-122.89,39.42,16.0,411.0,26.0,19.0,0.4999
-122.08,37.84,17.0,1320.0,1722.0,141.0,11.7064
-118.36,34.05,45.0,1879.0,946.0,409.0,3.3333
-118.3,34.1,25.0,3926.0,4865.0,1612.0,1.6112
-122.24,37.81,52.0,2026.0,709.0,456.0,3.2727
-119.7,36.8,31.0,1746.0,1186.0,360.0,2.6932
-120.56,38.39,20.0,1326.0,563.0,237.0,2.6667
-120.97,38.42,16.0,1748.0,4930.0,287.0,4.3029
-122.38,39.68,21.0,1155.0,510.0,175.0,2.3851
-119.57,36.1,16.0,1461.0,1201.0,384.0,1.5727
-118.26,34.08,50.0,1791.0,2183.0,675.0,1.7945
-119.44,36.61,17.0,1531.0,775.0,246.0,3.9073
-118.48,34.16,30.0,3507.0,1427.0,525.0,6.7082
-122.23,37.82,52.0,3051.0,1005.0,369.0,8.1872
-122.37,37.95,35.0,215.0,100.0,34.0,1.6023
-118.44,34.19,19.0,3487.0,2278.0,835.0,2.6709
-122.32,38.06,4.0,7999.0,3596.0,1396.0,5.0969
-122.29,37.92,32.0,1736.0,602.0,231.0,6.516
-118.43,34.17,32.0,3202.0,1573.0,621.0,3.4449
-122.17,37.72,43.0,3783.0,2139.0,789.0,4.0202
-118.29,34.11,30.0,2774.0,1076.0,580.0,5.296
-115.52,32.98,32.0,1615.0,1307.0,345.0,1.4583
-118.35,34.06,52.0,2837.0,1164.0,551.0,3.2411
-120.58,38.77,21.0,1661.0,789.0,319.0,2.3583
-121.89,38.01,28.0,3639.0,2362.0,641.0,3.0042
-118.3,34.06,43.0,1366.0,942.0,672.0,1.6953
-118.53,34.19,32.0,2618.0,1961.0,633.0,2.625
-122.18,37.76,52.0,754.0,447.0,165.0,3.9063
-118.94,37.13,12.0,2255.0,1006.0,334.0,4.1563
-122.94,39.1,18.0,681.0,272.0,105.0,2.8906
-118.27,34.04,13.0,1784.0,2158.0,682.0,1.7038
-122.31,37.93,36.0,2403.0,917.0,404.0,5.0399
-118.44,35.13,34.0,1170.0,602.0,266.0,1.7917
-123.96,40.57,31.0,1854.0,883.0,310.0,2.3167
-118.56,34.19,34.0,2579.0,1237.0,517.0,4.433
-119.81,36.73,50.0,772.0,606.0,167.0,2.2206
-122.19,37.76,52.0,2024.0,1030.0,350.0,2.4659
-118.18,37.35,16.0,3806.0,1501.0,714.0,2.1212
-119.79,36.84,22.0,1529.0,1543.0,395.0,1.7926
-121.87,38.02,52.0,2264.0,1403.0,476.0,2.7083
-118.53,34.18,26.0,4175.0,2118.0,778.0,4.2083
-118.19,34.04,40.0,1095.0,1322.0,281.0,1.9688
-118.47,34.21,34.0,2512.0,1805.0,584.0,2.9735
-118.28,34.0,44.0,2636.0,2182.0,651.0,1.432
-118.26,34.07,52.0,1802.0,2382.0,587.0,1.8438
-124.14,40.79,38.0,1552.0,873.0,291.0,2.4896
-118.26,34.01,46.0,879.0,1010.0,221.0,2.1776
-118.21,34.08,26.0,2574.0,3163.0,802.0,1.9495
-121.98,37.82,18.0,9117.0,3280.0,1167.0,8.003
-119.69,36.82,17.0,1897.0,1207.0,384.0,1.8021
-122.34,37.96,33.0,1817.0,1220.0,389.0,2.5382
-121.8,39.64,25.0,2202.0,1109.0,403.0,2.8306
-121.99,37.54,26.0,2332.0,1285.0,404.0,5.388
-122.14,37.73,38.0,1723.0,711.0,353.0,3.0673
-118.38,34.05,40.0,2352.0,1133.0,563.0,3.238
-118.27,34.09,48.0,1527.0,589.0,286.0,4.1667
-118.23,34.12,28.0,1546.0,974.0,408.0,2.2843
-118.2,34.05,42.0,1703.0,2490.0,581.0,2.02
-118.99,35.39,39.0,2228.0,1516.0,435.0,1.6009
-119.6,36.66,27.0,1388.0,1056.0,284.0,1.6094
-118.37,34.08,52.0,2946.0,1258.0,650.0,3.9783
-122.09,37.7,30.0,1751.0,731.0,263.0,6.005
-118.32,34.12,52.0,3410.0,1218.0,783.0,4.15
-124.16,40.8,52.0,1703.0,952.0,435.0,1.1386
-122.2,37.78,52.0,2300.0,1225.0,423.0,3.5398
-118.97,35.38,35.0,1673.0,1041.0,413.0,1.375
-118.45,34.19,11.0,2479.0,2466.0,855.0,2.2264
-118.2,34.12,52.0,1580.0,1462.0,406.0,3.3326
-118.65,34.19,27.0,2772.0,1346.0,497.0,5.2016
-118.28,34.07,25.0,7522.0,7221.0,2902.0,2.0173
-120.59,38.76,21.0,1728.0,731.0,334.0,1.7266
-118.27,34.01,35.0,1193.0,1784.0,341.0,1.8652
-118.49,34.27,34.0,4877.0,2521.0,781.0,5.5714
-118.51,34.25,24.0,4338.0,1514.0,549.0,8.8612
-118.3,34.04,24.0,2092.0,1757.0,538.0,1.7109
-118.44,34.31,14.0,4151.0,3163.0,915.0,4.0301
-119.45,36.6,36.0,2294.0,1430.0,454.0,1.8975
-119.02,35.42,42.0,2271.0,1124.0,447.0,2.7583
-118.29,34.01,39.0,751.0,1010.0,231.0,1.6036
-122.02,37.84,34.0,1879.0,729.0,263.0,7.7072
-124.26,40.58,52.0,2217.0,907.0,369.0,2.3571
-120.09,39.92,19.0,2335.0,1028.0,383.0,1.7267
-118.2,34.04,44.0,1582.0,1998.0,515.0,1.6888
-122.29,37.91,38.0,2591.0,905.0,378.0,5.1691
-122.33,39.1,10.0,266.0,154.0,49.0,2.25
-119.78,36.75,35.0,2114.0,2050.0,474.0,1.2375
-119.99,36.09,23.0,333.0,198.0,55.0,0.4999
-119.89,36.64,34.0,1422.0,716.0,222.0,2.975
-119.44,36.6,5.0,2353.0,2505.0,573.0,2.2863
-119.66,36.34,32.0,1338.0,859.0,286.0,2.6397
-115.46,33.19,33.0,1234.0,777.0,298.0,1.0
-118.18,34.08,31.0,1318.0,1164.0,289.0,2.9939
-121.85,37.72,43.0,228.0,83.0,42.0,10.3203
-119.8,36.76,52.0,1853.0,764.0,390.0,1.6429
-115.56,32.78,35.0,1185.0,615.0,191.0,4.6154
-124.18,40.62,35.0,952.0,480.0,179.0,3.0536
-118.61,34.21,34.0,3494.0,1861.0,576.0,5.6407
-119.54,36.61,20.0,1490.0,1474.0,326.0,1.4937
-122.25,37.81,28.0,5806.0,2563.0,1497.0,3.2177
-118.55,34.24,21.0,5751.0,2230.0,1016.0,4.3458
-119.69,36.71,25.0,556.0,249.0,71.0,4.4583
-122.02,37.96,25.0,2615.0,935.0,366.0,6.6727
-122.08,37.71,38.0,1663.0,781.0,301.0,5.0519
-118.45,34.19,37.0,1073.0,739.0,253.0,2.4667
-121.92,37.72,4.0,7477.0,2937.0,1506.0,5.1437
-119.99,38.88,17.0,2807.0,675.0,251.0,2.7457
-121.63,38.03,17.0,2549.0,1169.0,500.0,3.6694
-122.31,38.0,26.0,3735.0,1708.0,633.0,4.621
-118.58,34.17,18.0,6476.0,2413.0,958.0,5.6327
-119.81,36.77,49.0,1749.0,705.0,300.0,3.15
-121.96,37.95,7.0,3418.0,1583.0,676.0,3.6133
-122.29,37.84,35.0,1872.0,1017.0,414.0,2.2106
-121.97,37.96,28.0,1433.0,877.0,313.0,4.7891
-118.5,34.15,33.0,3104.0,1111.0,376.0,13.4196
-121.71,39.42,21.0,1432.0,862.0,275.0,2.2813
-118.31,34.1,34.0,399.0,482.0,134.0,1.625
-119.75,36.75,50.0,1515.0,852.0,297.0,1.9955
-121.57,39.48,15.0,202.0,145.0,40.0,0.8252
-118.35,34.02,52.0,427.0,233.0,116.0,3.25
-118.54,34.18,17.0,7214.0,4100.0,1823.0,3.0943
-122.17,39.31,35.0,2791.0,1395.0,476.0,2.5625
-122.26,37.83,50.0,1125.0,616.0,304.0,2.026
-118.43,34.17,42.0,777.0,284.0,113.0,11.2093
-118.82,35.2,34.0,2185.0,1910.0,455.0,2.1136
-118.34,34.08,52.0,1421.0,495.0,167.0,10.586
-124.16,40.79,46.0,3042.0,1206.0,541.0,2.1135
-118.2,34.11,52.0,1901.0,1856.0,480.0,3.0
-118.19,34.1,42.0,1577.0,1317.0,378.0,3.2121
-122.22,37.8,52.0,2183.0,1129.0,460.0,3.2632
-119.1,35.35,5.0,4597.0,1916.0,870.0,4.0327
-124.15,40.78,36.0,2112.0,829.0,368.0,3.3984
-118.49,34.14,28.0,3539.0,1190.0,421.0,10.6796
-118.3,34.07,18.0,3759.0,3296.0,1462.0,2.2708
-119.83,36.76,15.0,3291.0,1738.0,634.0,1.976
-122.35,37.93,19.0,1334.0,1048.0,316.0,1.7865
-119.81,36.76,52.0,1792.0,1049.0,357.0,2.4375
-118.24,34.12,41.0,1213.0,801.0,300.0,3.1806
-118.43,34.15,26.0,2900.0,1090.0,590.0,3.7125
-121.39,39.61,22.0,2828.0,986.0,391.0,2.8871
-119.81,36.83,10.0,5780.0,2712.0,883.0,5.6445
-118.37,34.15,29.0,2630.0,1071.0,573.0,3.3669
-120.06,36.72,32.0,981.0,736.0,249.0,1.8
-122.19,37.77,41.0,2036.0,1412.0,454.0,2.0469
-122.59,38.78,15.0,764.0,366.0,143.0,3.375
-118.47,34.15,43.0,804.0,267.0,110.0,8.2269
-122.52,38.99,16.0,975.0,337.0,155.0,1.6607
-119.45,36.6,42.0,510.0,247.0,99.0,2.5
-118.27,34.05,52.0,1292.0,2081.0,724.0,0.9563
